underlying_price,strike,expiration_date,option_type,bid,ask,volume,open_interest,last_price,implied_volatility,T,moneyness
408.2099914550781,460.0,2025-06-20,call,6.25,6.45,237.0,8459,6.41,0.2425918026733398,0.32156957797522623,1.1268709968619697
408.2099914550781,465.0,2025-06-20,call,4.7,7.1,24.0,1510,5.58,0.26499148101806635,0.32156957797522623,1.1391195946539476
408.2099914550781,470.0,2025-06-20,call,4.6,4.8,34.0,3911,4.72,0.24118800811767577,0.32156957797522623,1.1513681924459256
408.2099914550781,475.0,2025-06-20,call,3.9,4.1,122.0,3802,3.95,0.24021145538330074,0.32156957797522623,1.1636167902379035
408.2099914550781,480.0,2025-06-20,call,2.75,3.5,30.0,3641,3.4,0.2395095581054687,0.32156957797522623,1.1758653880298813
408.2099914550781,485.0,2025-06-20,call,1.54,2.99,21.0,1752,3.05,0.23908231628417967,0.32156957797522623,1.1881139858218592
408.2099914550781,330.0,2025-07-18,call,85.65,89.35,2.0,30,86.87,0.41083352844238286,0.3982294000149251,0.8084074542705434
408.2099914550781,335.0,2025-07-18,call,81.05,84.8,1.0,7,80.46,0.39884024017333986,0.3982294000149251,0.8206560520625213
408.2099914550781,340.0,2025-07-18,call,77.85,78.55,1.0,101,87.02,0.3620974435424804,0.3982294000149251,0.8329046498544993
408.2099914550781,345.0,2025-07-18,call,73.55,74.35,1.0,55,82.55,0.35526157440185535,0.3982294000149251,0.8451532476464773
408.2099914550781,350.0,2025-07-18,call,69.25,71.85,1.0,65,71.25,0.3701540036010742,0.3982294000149251,0.8574018454384552
408.2099914550781,355.0,2025-07-18,call,65.0,66.0,4.0,44,67.43,0.3400029379272461,0.3982294000149251,0.8696504432304331
408.2099914550781,360.0,2025-07-18,call,60.9,61.85,4.0,31,66.0,0.33161068786621095,0.3982294000149251,0.881899041022411
408.2099914550781,365.0,2025-07-18,call,57.05,59.55,1.0,609,61.35,0.34441268386840823,0.3982294000149251,0.894147638814389
408.2099914550781,370.0,2025-07-18,call,53.05,53.65,5.0,96,53.68,0.3138496350097656,0.3982294000149251,0.9063962366063669
408.2099914550781,375.0,2025-07-18,call,49.2,49.95,15.0,77,53.0,0.30832600860595705,0.3982294000149251,0.9186448343983449
408.2099914550781,380.0,2025-07-18,call,45.35,46.45,24.0,206,46.35,0.3039467799377441,0.3982294000149251,0.9308934321903227
408.2099914550781,385.0,2025-07-18,call,42.2,43.0,3.0,85,43.25,0.29897246444702147,0.3982294000149251,0.9431420299823007
408.2099914550781,390.0,2025-07-18,call,38.8,39.6,14.0,201,44.0,0.29340306213378897,0.3982294000149251,0.9553906277742786
408.2099914550781,395.0,2025-07-18,call,35.55,36.35,2.0,108,42.15,0.2882303843688964,0.3982294000149251,0.9676392255662566
408.2099914550781,400.0,2025-07-18,call,32.1,33.3,154.0,558,32.7,0.28386641433715815,0.3982294000149251,0.9798878233582344
408.2099914550781,405.0,2025-07-18,call,27.95,30.3,23.0,256,30.0,0.27875477111816405,0.3982294000149251,0.9921364211502124
408.2099914550781,410.0,2025-07-18,call,24.9,27.2,341.0,705,27.25,0.2714306256103516,0.3982294000149251,1.0043850189421903
408.2099914550781,415.0,2025-07-18,call,23.0,26.65,130.0,1779,24.9,0.28748271118164054,0.3982294000149251,1.0166336167341683
408.2099914550781,420.0,2025-07-18,call,20.5,24.1,54.0,1159,22.2,0.2828746029663085,0.3982294000149251,1.0288822145261463
408.2099914550781,425.0,2025-07-18,call,19.65,19.9,29.0,586,20.44,0.26084113189697267,0.3982294000149251,1.0411308123181242
408.2099914550781,430.0,2025-07-18,call,16.0,19.8,59.0,1198,17.86,0.2776256320190429,0.3982294000149251,1.0533794101101022
408.2099914550781,435.0,2025-07-18,call,15.65,15.9,125.0,431,15.77,0.25534802276611335,0.3982294000149251,1.06562800790208
408.2099914550781,440.0,2025-07-18,call,13.25,14.1,19.0,826,14.0,0.25252517501831057,0.3982294000149251,1.0778766056940579
408.2099914550781,445.0,2025-07-18,call,11.55,12.5,65.0,543,12.6,0.2503737072753906,0.3982294000149251,1.0901252034860358
